,order_id,date,region,product,sales_rep,quantity,components,component_count,has_quantity_trend,trend_type,route_target,unit_price,revenue,customer_type
616,1684,2023-08-12,South,Headphones,Alice,7,speaker,1,False,none,simple_component_agent,2143.402581820622,15003.818072744354,Returning
617,1987,2023-08-13,South,Mobile,Alice,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27790.121420617244,194530.8499443207,New
618,1186,2023-08-13,South,Laptop,Frank,5,"processor, ram, ssd, battery",4,False,none,general_component_agent,72870.5726889503,364352.8634447515,Returning
619,1175,2023-08-13,West,Monitor,Charlie,4,"panel, stand, cable",3,False,none,general_component_agent,15725.933188541958,62903.73275416783,New
620,1213,2023-08-13,West,Mobile,Eva,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31066.339447207924,217464.37613045546,New
621,1939,2023-08-14,West,Laptop,Alice,9,"processor, ram, ssd, battery",4,False,none,general_component_agent,66532.40630589215,598791.6567530293,New
622,1790,2023-08-14,East,Headphones,Alice,7,speaker,1,False,none,simple_component_agent,2149.2172588060816,15044.520811642571,New
623,1318,2023-08-14,East,Laptop,Frank,7,"processor, ram, ssd, battery",4,False,none,general_component_agent,65364.01848718553,457548.1294102987,Returning
624,1903,2023-08-15,East,Mobile,Frank,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27321.808749124986,191252.6612438749,New
625,1670,2023-08-15,East,Laptop,Alice,4,"processor, ram, ssd, battery",4,False,none,general_component_agent,73044.50986856678,292178.0394742671,Returning
626,1125,2023-08-15,North,Laptop,Bob,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,69656.66001325827,69656.66001325827,Returning
627,1287,2023-08-15,West,Mobile,David,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,32094.58811975206,192567.52871851236,New
628,1543,2023-08-15,South,Monitor,Charlie,1,"panel, stand, cable",3,False,none,general_component_agent,14650.191423174778,14650.191423174778,New
629,1701,2023-08-16,East,Monitor,David,1,"panel, stand, cable",3,False,none,general_component_agent,14004.835765523138,14004.835765523138,New
630,1926,2023-08-16,North,Headphones,Bob,5,speaker,1,False,none,simple_component_agent,2134.5768769879483,10672.884384939742,New
631,1962,2023-08-17,South,Headphones,Alice,9,speaker,1,False,none,simple_component_agent,2019.5638526560288,18176.07467390426,Returning
632,1439,2023-08-17,West,Laptop,Charlie,6,"processor, ram, ssd, battery",4,False,none,general_component_agent,65648.74109346497,393892.44656078983,New
633,1942,2023-08-17,East,Headphones,Charlie,3,speaker,1,False,none,simple_component_agent,2088.1535994345786,3132.230399151868,Returning
634,1668,2023-08-17,North,Headphones,Bob,3,speaker,1,False,none,simple_component_agent,2004.4454553958003,6013.336366187401,New
635,1783,2023-08-17,East,Laptop,Charlie,7,"processor, ram, ssd, battery",4,False,none,general_component_agent,71460.38175136448,500222.67225955136,New
636,1312,2023-08-18,North,Tablet,Charlie,4,"display, battery",2,False,none,simple_component_agent,19843.593352826327,63499.49872904425,New
637,1605,2023-08-18,West,Mobile,David,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31972.25390290804,223805.77732035628,New
638,1173,2023-08-19,South,Headphones,Eva,6,speaker,1,False,none,simple_component_agent,2131.82508627322,12790.950517639321,Returning
639,1141,2023-08-19,East,Headphones,Charlie,5,speaker,1,False,none,simple_component_agent,2083.7555287297546,10418.777643648773,Returning
640,1108,2023-08-19,South,Monitor,Eva,7,"panel, stand, cable",3,False,none,general_component_agent,13816.204132189387,96713.4289253257,New
641,1146,2023-08-19,West,Headphones,David,1,speaker,1,False,none,simple_component_agent,2135.541544761628,2135.541544761628,Returning
642,1911,2023-08-19,South,Headphones,Bob,7,speaker,1,False,none,simple_component_agent,2068.405192213164,14478.836345492147,Returning
643,1337,2023-08-21,North,Monitor,Charlie,3,"panel, stand, cable",3,False,none,general_component_agent,15591.072498012902,46773.217494038705,New
644,1271,2023-08-21,South,Headphones,David,9,speaker,1,False,none,simple_component_agent,1945.1931361615486,17506.738225453937,New
645,1674,2023-08-21,South,Monitor,Charlie,6,"panel, stand, cable",3,False,none,general_component_agent,16137.838668471022,96827.03201082614,Returning
646,1851,2023-08-21,North,Tablet,Eva,7,"display, battery",2,False,none,simple_component_agent,20901.486400939433,117048.32384526083,Returning
647,1179,2023-08-21,South,Monitor,Frank,5,"panel, stand, cable",3,False,none,general_component_agent,13837.771399587584,69188.85699793792,Returning
648,1570,2023-08-21,North,Laptop,Frank,7,"processor, ram, ssd, battery",4,False,none,general_component_agent,68708.89248168629,480962.24737180397,Returning
649,1194,2023-08-21,West,Mobile,David,5,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,32318.282171760853,161591.41085880427,New
650,1922,2023-08-21,South,Headphones,Alice,7,speaker,1,False,none,simple_component_agent,1818.8786806789517,12732.150764752661,New
651,1188,2023-08-22,North,Laptop,Eva,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,76459.8326749887,76459.8326749887,Returning
652,1597,2023-08-23,South,Monitor,Bob,7,"panel, stand, cable",3,False,none,general_component_agent,15537.487704958688,108762.41393471081,New
653,1820,2023-08-23,East,Monitor,Bob,8,"panel, stand, cable",3,False,none,general_component_agent,15394.127932930129,123153.02346344103,Returning
654,1931,2023-08-24,West,Monitor,Alice,5,"panel, stand, cable",3,False,none,general_component_agent,14311.677769463975,71558.38884731987,Returning
655,1775,2023-08-24,North,Headphones,Eva,2,speaker,1,False,none,simple_component_agent,1899.516715495671,3799.033430991342,New
656,1028,2023-08-24,East,Headphones,Bob,5,speaker,1,False,none,simple_component_agent,2176.8232877954383,5442.058219488596,Returning
657,1455,2023-08-25,West,Laptop,Eva,6,"processor, ram, ssd, battery",4,False,none,general_component_agent,67175.81435927772,403054.8861556663,Returning
658,1084,2023-08-25,North,Mobile,Frank,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31653.031780314,221571.222462198,New
659,1147,2023-08-25,West,Monitor,Bob,6,"panel, stand, cable",3,False,none,general_component_agent,14679.365394621238,88076.19236772743,New
660,1898,2023-08-26,East,Mobile,David,6,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27835.524424708223,167013.14654824935,Returning
661,1473,2023-08-26,East,Laptop,Frank,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,63150.014167735026,63150.014167735026,Returning
662,1309,2023-08-26,West,Mobile,Charlie,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30265.544022091508,242124.35217673206,New
663,1600,2023-08-27,North,Tablet,Frank,6,"display, battery",2,False,none,simple_component_agent,21903.115274195734,105134.95331613952,Returning
664,1900,2023-08-27,West,Monitor,Frank,3,"panel, stand, cable",3,False,none,general_component_agent,14607.408581427615,43822.22574428284,Returning
665,1865,2023-08-27,South,Monitor,Bob,4,"panel, stand, cable",3,False,none,general_component_agent,14571.577001979134,58286.30800791654,New
666,1727,2023-08-27,North,Monitor,David,2,"panel, stand, cable",3,False,none,general_component_agent,14532.274853548328,29064.549707096656,New
667,1448,2023-08-27,West,Mobile,Charlie,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30123.26302382915,240986.1041906332,New
668,1232,2023-08-28,East,Laptop,Frank,7,"processor, ram, ssd, battery",4,False,none,general_component_agent,69169.30836794012,484185.1585755808,New
669,1707,2023-08-28,East,Laptop,Alice,7,"processor, ram, ssd, battery",4,False,none,general_component_agent,75318.8047741782,527231.6334192475,New
670,1822,2023-08-28,East,Tablet,Frank,5,"display, battery",2,False,none,simple_component_agent,20022.08316689396,80088.33266757586,New
671,1142,2023-08-29,East,Mobile,Charlie,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30046.547029131412,240372.3762330513,Returning
672,1718,2023-08-30,West,Headphones,Charlie,6,speaker,1,False,none,simple_component_agent,1855.3486378882226,11132.091827329336,Returning
673,1523,2023-08-30,West,Tablet,Charlie,6,"display, battery",2,False,none,simple_component_agent,21930.958163641546,105268.59918547944,New
674,1052,2023-08-30,North,Headphones,Bob,8,speaker,1,False,none,simple_component_agent,1899.989156347532,15199.913250780255,New
675,1642,2023-08-30,East,Headphones,David,9,speaker,1,False,none,simple_component_agent,1829.3456269838412,16464.11064285457,Returning
676,1156,2023-08-31,North,Monitor,Bob,1,"panel, stand, cable",3,False,none,general_component_agent,15489.438746925627,15489.438746925627,Returning
677,1959,2023-08-31,South,Mobile,Bob,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30572.198220941238,244577.5857675299,Returning
678,1040,2023-09-01,East,Laptop,Eva,3,"processor, ram, ssd, battery",4,False,none,general_component_agent,68812.03915589844,206436.11746769532,New
679,1371,2023-09-03,East,Mobile,Alice,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,29533.153403284072,206732.0738229885,New
680,1486,2023-09-03,South,Monitor,Frank,8,"panel, stand, cable",3,False,none,general_component_agent,15855.191763139293,126841.53410511435,Returning
681,1221,2023-09-04,North,Headphones,Charlie,1,speaker,1,False,none,simple_component_agent,1878.2850560398597,1878.2850560398597,New
682,1501,2023-09-04,West,Tablet,Alice,6,"display, battery",2,False,none,simple_component_agent,21281.013275779558,102148.86372374189,New
683,1375,2023-09-04,East,Mobile,Charlie,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30892.482683370108,278032.344150331,New
684,1803,2023-09-04,East,Monitor,Charlie,3,"panel, stand, cable",3,False,none,general_component_agent,14756.909321338573,44270.72796401572,Returning
685,1462,2023-09-04,South,Headphones,David,6,speaker,1,False,none,simple_component_agent,1983.2114466335474,11899.268679801284,Returning
686,1958,2023-09-04,East,Laptop,Alice,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,66593.06090060534,66593.06090060534,New
687,1539,2023-09-06,South,Mobile,Eva,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31512.68599618185,252101.4879694548,New
688,1824,2023-09-06,North,Monitor,Alice,1,"panel, stand, cable",3,False,none,general_component_agent,15038.624226915803,15038.624226915803,New
689,1799,2023-09-06,South,Headphones,Bob,5,speaker,1,False,none,simple_component_agent,1928.3418170999375,9641.709085499688,New
690,1861,2023-09-06,North,Mobile,Bob,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30576.300694565703,214034.10486195993,New
691,1768,2023-09-07,East,Monitor,Charlie,8,"panel, stand, cable",3,False,none,general_component_agent,16487.203356153972,131897.62684923178,Returning
692,1484,2023-09-07,North,Mobile,Eva,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,29611.573677939326,236892.5894235146,New
693,1492,2023-09-07,South,Monitor,Alice,7,"panel, stand, cable",3,False,none,general_component_agent,16262.07420233586,113834.51941635102,New
694,1719,2023-09-08,North,Headphones,David,5,speaker,1,False,none,simple_component_agent,1938.0067359698264,9690.033679849132,New
695,1777,2023-09-08,West,Tablet,Charlie,4,"display, battery",2,False,none,simple_component_agent,18218.930827699944,58300.57864863982,Returning
696,1079,2023-09-09,South,Tablet,Frank,7,"display, battery",2,False,none,simple_component_agent,18816.96842547372,105375.02318265283,Returning
697,1089,2023-09-09,North,Headphones,Eva,7,speaker,1,False,none,simple_component_agent,1967.4780573310736,13772.346401317514,New
698,1629,2023-09-09,South,Monitor,David,1,"panel, stand, cable",3,False,none,general_component_agent,14158.904785783709,14158.904785783709,Returning
699,1667,2023-09-09,West,Laptop,David,7,"processor, ram, ssd, battery",4,False,none,general_component_agent,63003.17853505558,441022.24974538904,Returning
700,1259,2023-09-09,North,Laptop,Charlie,5,"processor, ram, ssd, battery",4,False,none,general_component_agent,75810.0215284654,379050.10764232697,Returning
701,1242,2023-09-09,North,Headphones,Alice,1,speaker,1,False,none,simple_component_agent,2137.551764492372,2137.551764492372,Returning
702,1789,2023-09-09,South,Laptop,Alice,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,73392.09124081726,73392.09124081726,Returning
703,1604,2023-09-10,West,Tablet,Bob,6,"display, battery",2,False,none,simple_component_agent,18671.258382584114,89622.04023640376,Returning
704,1027,2023-09-10,East,Laptop,Bob,9,"processor, ram, ssd, battery",4,False,none,general_component_agent,64685.0900669398,582165.8106024582,New
705,1879,2023-09-10,North,Laptop,Alice,3,"processor, ram, ssd, battery",4,False,none,general_component_agent,63946.46649261336,191839.39947784008,Returning
706,1522,2023-09-10,North,Headphones,Eva,5,speaker,1,False,none,simple_component_agent,2089.611675509169,10448.058377545844,Returning
707,1710,2023-09-10,South,Headphones,Charlie,9,speaker,1,False,none,simple_component_agent,2171.5231842751546,19543.70865847639,New
708,1348,2023-09-10,North,Mobile,David,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,29583.214925478223,207082.50447834758,New
709,1286,2023-09-11,North,Monitor,David,9,"panel, stand, cable",3,False,none,general_component_agent,13857.422015988144,124716.7981438933,New
710,1266,2023-09-11,South,Headphones,Charlie,8,speaker,1,False,none,simple_component_agent,2004.9571282928428,16039.657026342742,New
711,1480,2023-09-11,North,Monitor,Eva,8,"panel, stand, cable",3,False,none,general_component_agent,14546.495722375892,116371.96577900714,Returning
712,1226,2023-09-12,East,Laptop,Bob,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,68247.54894089997,68247.54894089997,Returning
713,1131,2023-09-12,South,Headphones,David,9,speaker,1,False,none,simple_component_agent,2048.532249662283,18436.790246960547,Returning
714,1780,2023-09-12,West,Monitor,Charlie,6,"panel, stand, cable",3,False,none,general_component_agent,15656.154339786608,93936.92603871966,Returning
715,1350,2023-09-13,East,Monitor,Frank,9,"panel, stand, cable",3,False,none,general_component_agent,13831.810796619482,124486.29716957534,New
716,1712,2023-09-13,North,Monitor,Bob,3,"panel, stand, cable",3,False,none,general_component_agent,13606.77069241943,40820.31207725829,Returning
717,1875,2023-09-14,West,Monitor,Frank,3,"panel, stand, cable",3,False,none,general_component_agent,16482.990908057145,49448.972724171435,Returning
718,1128,2023-09-14,North,Mobile,Alice,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28396.37009349331,198774.59065445318,New
719,1495,2023-09-14,North,Mobile,David,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27322.983149450756,191260.88204615528,Returning
720,1502,2023-09-15,North,Headphones,Eva,7,speaker,1,False,none,simple_component_agent,1875.950131638368,13131.650921468576,Returning
721,1019,2023-09-15,North,Monitor,Eva,3,"panel, stand, cable",3,False,none,general_component_agent,13616.873539045393,40850.62061713618,Returning
722,1240,2023-09-16,South,Monitor,Bob,3,"panel, stand, cable",3,False,none,general_component_agent,14675.432683851515,44026.29805155455,Returning
723,1180,2023-09-16,East,Headphones,Frank,2,speaker,1,False,none,simple_component_agent,2120.96071378053,4241.92142756106,New
724,1771,2023-09-16,East,Tablet,Charlie,6,"display, battery",2,False,none,simple_component_agent,19364.977799030883,92951.89343534825,New
725,1680,2023-09-16,West,Headphones,David,3,speaker,1,False,none,simple_component_agent,1977.6733627513468,5933.02008825404,New
726,1747,2023-09-16,North,Mobile,Alice,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31053.520641404633,217374.64448983243,New
727,1760,2023-09-17,North,Tablet,David,6,"display, battery",2,False,none,simple_component_agent,20035.57628027952,96170.76614534171,New
728,1067,2023-09-17,South,Headphones,Bob,8,speaker,1,False,none,simple_component_agent,2144.57827440853,17156.62619526824,Returning
729,1107,2023-09-18,West,Laptop,Alice,2,"processor, ram, ssd, battery",4,False,none,general_component_agent,75124.49945064061,150248.99890128121,Returning
730,1419,2023-09-19,South,Mobile,David,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27059.464172946922,189416.24921062845,New
731,1816,2023-09-19,South,Laptop,Frank,2,"processor, ram, ssd, battery",4,False,none,general_component_agent,73892.64829076479,147785.29658152958,New
732,1258,2023-09-20,East,Monitor,Frank,8,"panel, stand, cable",3,False,none,general_component_agent,14882.200800725022,119057.60640580018,New
733,1528,2023-09-21,East,Monitor,David,6,"panel, stand, cable",3,False,none,general_component_agent,16466.52162391099,98799.12974346595,Returning
734,1930,2023-09-21,South,Tablet,Bob,5,"display, battery",2,False,none,simple_component_agent,19932.928303501743,39865.85660700349,New
735,1315,2023-09-21,South,Mobile,Alice,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,32921.37567232979,296292.38105096814,Returning
736,1058,2023-09-21,West,Mobile,Eva,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31527.41616723442,252219.32933787536,Returning
737,1412,2023-09-21,North,Headphones,Eva,4,speaker,1,False,none,simple_component_agent,1899.4419538453226,7597.76781538129,Returning
738,1386,2023-09-21,West,Headphones,Eva,4,speaker,1,False,none,simple_component_agent,2015.357991714783,8061.431966859132,Returning
739,1572,2023-09-22,North,Monitor,Alice,9,"panel, stand, cable",3,False,none,general_component_agent,16476.40691843575,148287.66226592177,New
740,1053,2023-09-22,West,Laptop,Eva,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,75005.42850852694,75005.42850852694,Returning
741,1729,2023-09-24,East,Monitor,Alice,2,"panel, stand, cable",3,False,none,general_component_agent,13792.100681373662,27584.201362747324,Returning
742,1254,2023-09-24,East,Tablet,Alice,6,"display, battery",2,False,none,simple_component_agent,20825.487987239987,99962.34233875194,New
743,1773,2023-09-25,North,Tablet,Alice,5,"display, battery",2,False,none,simple_component_agent,19382.318343483254,77529.27337393303,Returning
744,1114,2023-09-25,North,Mobile,Frank,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27041.89357128209,216335.14857025672,Returning
745,1199,2023-09-25,West,Tablet,Charlie,6,"display, battery",2,False,none,simple_component_agent,19613.923876107998,94146.83460531839,Returning
746,1511,2023-09-25,West,Laptop,Eva,3,"processor, ram, ssd, battery",4,False,none,general_component_agent,66286.5619041496,198859.6857124488,New
747,1553,2023-09-25,East,Headphones,Bob,3,speaker,1,False,none,simple_component_agent,2127.547708208189,6382.643124624567,Returning
748,1427,2023-09-26,South,Laptop,Alice,6,"processor, ram, ssd, battery",4,False,none,general_component_agent,67722.62852384071,406335.7711430443,Returning
749,1074,2023-09-27,South,Laptop,Bob,8,"processor, ram, ssd, battery",4,False,none,general_component_agent,74585.33171535344,596682.6537228276,New
750,1077,2023-09-28,East,Monitor,Charlie,7,"panel, stand, cable",3,False,none,general_component_agent,13501.793816504387,94512.5567155307,New
751,1409,2023-09-28,West,Tablet,Frank,4,"display, battery",2,False,none,simple_component_agent,19231.276600104477,61540.085120334326,Returning
752,1003,2023-09-28,North,Monitor,Alice,4,"panel, stand, cable",3,False,none,general_component_agent,14223.495642923286,56893.982571693145,Returning
753,1034,2023-09-28,West,Headphones,Alice,2,speaker,1,False,none,simple_component_agent,1893.4269444274446,3786.853888854889,New
754,1685,2023-09-29,North,Monitor,Eva,1,"panel, stand, cable",3,False,none,general_component_agent,13704.559859296389,13704.559859296389,Returning
755,1456,2023-09-29,South,Mobile,Frank,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28122.74562246301,224981.9649797041,New
756,1812,2023-09-30,East,Laptop,Alice,2,"processor, ram, ssd, battery",4,False,none,general_component_agent,70777.69397839867,141555.38795679735,Returning
757,1368,2023-09-30,North,Laptop,Alice,8,"processor, ram, ssd, battery",4,False,none,general_component_agent,67079.05501972843,536632.4401578275,New
758,1910,2023-09-30,East,Headphones,Charlie,9,speaker,1,False,none,simple_component_agent,1966.9579129316592,17702.621216384934,Returning
759,1561,2023-09-30,South,Headphones,Frank,4,speaker,1,False,none,simple_component_agent,1950.7467521388755,7802.987008555502,New
760,1048,2023-10-01,West,Headphones,Eva,8,speaker,1,False,none,simple_component_agent,2150.361969999958,17202.895759999665,New
761,1901,2023-10-01,North,Headphones,Bob,9,speaker,1,False,none,simple_component_agent,2162.1195996042065,19459.07639643786,New
762,1435,2023-10-02,West,Mobile,Eva,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,29957.741829935163,209704.19280954613,New
763,1985,2023-10-02,North,Laptop,Eva,7,"processor, ram, ssd, battery",4,False,none,general_component_agent,67622.18330441846,473355.2831309292,New
764,1630,2023-10-02,West,Mobile,Frank,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27640.804224014184,221126.43379211347,Returning
765,1945,2023-10-04,North,Headphones,Bob,1,speaker,1,False,none,simple_component_agent,2181.3611517528384,2181.3611517528384,Returning
766,1538,2023-10-04,South,Headphones,Charlie,3,speaker,1,False,none,simple_component_agent,1824.0907779601189,5472.272333880357,New
767,1023,2023-10-04,East,Headphones,Eva,5,speaker,1,False,none,simple_component_agent,1919.0601110273121,9595.30055513656,Returning
768,1301,2023-10-04,North,Mobile,Bob,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28788.397207020025,100759.39022457009,Returning
769,1319,2023-10-04,South,Headphones,Frank,7,speaker,1,False,none,simple_component_agent,1928.160514456086,13497.123601192603,Returning
770,1842,2023-10-04,East,Mobile,David,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27985.721059634456,223885.76847707565,Returning
771,1460,2023-10-05,North,Mobile,Frank,7,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31698.968585542185,221892.7800987953,Returning
772,1556,2023-10-06,North,Headphones,Charlie,1,speaker,1,False,none,simple_component_agent,1848.9991447863958,1848.9991447863958,Returning
773,1442,2023-10-06,South,Mobile,Bob,10,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30809.43995491898,308094.3995491898,New
774,1499,2023-10-07,West,Tablet,David,5,"display, battery",2,False,none,simple_component_agent,18495.38410682327,73981.53642729307,Returning
775,1339,2023-10-07,East,Monitor,Frank,5,"panel, stand, cable",3,False,none,general_component_agent,13711.60691277887,68558.03456389435,Returning
776,1228,2023-10-07,North,Mobile,David,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,32456.57702211526,292109.19319903734,Returning
777,1087,2023-10-07,East,Laptop,Alice,5,"processor, ram, ssd, battery",4,False,none,general_component_agent,65661.80272846189,328309.01364230947,New
778,1361,2023-10-07,West,Monitor,David,5,"panel, stand, cable",3,False,none,general_component_agent,15963.750463679115,79818.75231839558,Returning
779,1354,2023-10-08,East,Tablet,Alice,5,"display, battery",2,False,none,simple_component_agent,20178.523484428544,40357.04696885709,Returning
780,1832,2023-10-08,North,Monitor,David,6,"panel, stand, cable",3,False,none,general_component_agent,13733.569558826308,82401.41735295785,Returning
781,1860,2023-10-09,East,Monitor,Bob,8,"panel, stand, cable",3,False,none,general_component_agent,16366.344574314204,130930.75659451363,New
782,1937,2023-10-09,East,Monitor,David,8,"panel, stand, cable",3,False,none,general_component_agent,14240.883500975679,113927.06800780543,Returning
783,1731,2023-10-09,North,Laptop,David,9,"processor, ram, ssd, battery",4,False,none,general_component_agent,75035.0348349365,675315.3135144284,New
784,1611,2023-10-10,East,Mobile,David,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28012.860034707388,224102.8802776591,Returning
785,1133,2023-10-10,South,Tablet,Bob,5,"display, battery",2,False,none,simple_component_agent,21415.771528567413,85663.08611426967,New
786,1176,2023-10-10,East,Mobile,Eva,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27079.372877431764,243714.35589688589,New
787,1736,2023-10-10,North,Mobile,Bob,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,30070.682739416887,240565.4619153351,New
788,1316,2023-10-10,West,Laptop,Frank,2,"processor, ram, ssd, battery",4,False,none,general_component_agent,73772.1961119018,147544.3922238036,Returning
789,1322,2023-10-11,East,Headphones,Frank,3,speaker,1,False,none,simple_component_agent,2173.918206997114,6521.754620991342,New
790,1164,2023-10-11,South,Tablet,Eva,5,"display, battery",2,False,none,simple_component_agent,21636.80854482595,86547.2341793038,New
791,1573,2023-10-11,East,Mobile,Alice,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,31917.749217285873,287259.74295557284,New
792,1158,2023-10-11,East,Headphones,David,1,speaker,1,False,none,simple_component_agent,2155.2765398645215,2155.2765398645215,New
793,1468,2023-10-12,North,Headphones,Alice,6,speaker,1,False,none,simple_component_agent,1879.6878743348307,11278.127246008984,Returning
794,1808,2023-10-12,West,Mobile,Frank,8,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,28705.105774270374,229640.846194163,Returning
795,1518,2023-10-12,South,Headphones,Frank,3,speaker,1,False,none,simple_component_agent,1915.5874099684236,5746.762229905271,Returning
796,1560,2023-10-13,East,Monitor,Alice,6,"panel, stand, cable",3,False,none,general_component_agent,14631.161793005098,87786.97075803058,Returning
797,1717,2023-10-13,North,Mobile,Alice,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,29359.924022311134,264239.3162008002,New
798,1169,2023-10-13,East,Tablet,Frank,5,"display, battery",2,False,none,simple_component_agent,20178.221298618704,80712.88519447483,Returning
799,1795,2023-10-13,North,Mobile,Eva,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27959.278580198647,251633.50722178782,New
800,1320,2023-10-13,North,Tablet,Alice,4,"display, battery",2,False,none,simple_component_agent,20764.98665514396,66447.95729646068,Returning
801,1761,2023-10-15,North,Laptop,Frank,7,"processor, ram, ssd, battery",4,False,none,general_component_agent,65345.93155026309,457421.52085184166,Returning
802,1363,2023-10-15,East,Headphones,Bob,6,speaker,1,False,none,simple_component_agent,1924.1233928418192,11544.740357050916,Returning
803,1392,2023-10-15,South,Tablet,Charlie,5,"display, battery",2,False,none,simple_component_agent,20013.380522424617,80053.52208969847,New
804,1106,2023-10-16,East,Laptop,Charlie,5,"processor, ram, ssd, battery",4,False,none,general_component_agent,74150.1678613287,370750.83930664347,Returning
805,1943,2023-10-16,North,Laptop,Alice,4,"processor, ram, ssd, battery",4,False,none,general_component_agent,73352.56926534219,293410.27706136875,Returning
806,1300,2023-10-16,West,Headphones,Charlie,7,speaker,1,False,none,simple_component_agent,2058.213742564209,14407.496197949464,Returning
807,1723,2023-10-16,East,Monitor,Bob,7,"panel, stand, cable",3,False,none,general_component_agent,13967.31978174051,97771.23847218357,New
808,1479,2023-10-16,West,Laptop,Alice,6,"processor, ram, ssd, battery",4,False,none,general_component_agent,70658.63483861809,423951.8090317085,Returning
809,1449,2023-10-17,North,Laptop,Frank,8,"processor, ram, ssd, battery",4,False,none,general_component_agent,64224.2510251984,513794.0082015872,Returning
810,1489,2023-10-17,East,Laptop,Eva,4,"processor, ram, ssd, battery",4,False,none,general_component_agent,68283.08447515311,273132.33790061245,New
811,1627,2023-10-19,East,Monitor,Bob,5,"panel, stand, cable",3,False,none,general_component_agent,14740.54959086988,73702.7479543494,New
812,1874,2023-10-19,South,Mobile,Charlie,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,27238.868636674524,245149.81773007073,Returning
813,1997,2023-10-20,West,Laptop,Alice,1,"processor, ram, ssd, battery",4,False,none,general_component_agent,66835.8333925796,66835.8333925796,Returning
814,1119,2023-10-20,West,Headphones,Frank,8,speaker,1,False,none,simple_component_agent,2182.259786906596,17458.07829525277,Returning
815,1227,2023-10-21,North,Headphones,David,1,speaker,1,False,none,simple_component_agent,2181.4530431318763,2181.4530431318763,New
816,1902,2023-10-21,North,Headphones,David,5,speaker,1,False,none,simple_component_agent,1940.9308217010157,9704.654108505078,New
817,1021,2023-10-21,North,Headphones,David,6,speaker,1,False,none,simple_component_agent,1817.2400435793297,10903.440261475978,New
818,1791,2023-10-21,South,Headphones,Charlie,6,speaker,1,False,none,simple_component_agent,1871.6379757312727,11229.827854387637,Returning
819,1200,2023-10-22,North,Mobile,Eva,9,"display, battery, camera, chipset, body",5,True,rising,trend_analyzer,29353.30676060124,264179.76084541116,New
820,1081,2023-10-23,East,Laptop,Alice,3,"processor, ram, ssd, battery",4,False,none,general_component_agent,76268.91577156923,228806.74731470767,Returning
821,1256,2023-10-25,East,Monitor,David,5,"panel, stand, cable",3,False,none,general_component_agent,13923.597190611556,69617.98595305778,New
